Publication Date	Time	Author	Title	URL	Text
2023-10-30	18:00:00+00:00		Ohio Quietly Purges 27,000 Voters From Rolls Ahead of Abortion Vote	https://jezebel.com/ohio-quietly-purges-27-000-voters-from-rolls-ahead-of-a-1850972175	In the latest example of Ohio Republicans showing they’ll do anything to thwart an abortion ballot measure, state officials canceled the registrations of nearly 27,000 inactive voters. On November 7, voting ends for Issue 1, which would amend the state constitution to enshrine the right to abortion. (The pro-choice position is to vote “yes.”) Ohio Secretary of State Frank LaRose (R) ordered the purge of 26,666 voters in late September but didn’t announce the move. About 4,700 purged voters are from Franklin County, which includes the Democratic stronghold of Columbus. People who were purged can re-register to vote—but, importantly, not in time to vote on the ballot measure. The deadline for this election was October 10. LaRose is a strongly anti-abortion politician who is running for the U.S. Senate seat currently held by Sen. Sherrod Brown (D). He was a vocal supporter of the failed campaign to raise the threshold for ballot measures, which he admitted was “100%” a strategy to try to stop the abortion referendum from passing. (That tactic failed.) Interestingly, he told county boards this summer to pause any purges before the August special election that could have kneecapped the abortion vote, but let them go ahead with cancelations now that Issue 1 only needs a simple majority to pass. So LaRose’s actions meant there were more voters available for the August election he supported than for the November election he opposes. He could have waited until after Election Day to do this—which he did after the 2022 midterms, but not this year. Huh! Ohio state Rep. Rose Sweeney (D) sent a letter to LaRose calling him out for his inconsistency. “This is a purge of choice,” Sweeney said. “The very least you can do is wait until after the election to do it. That is what your office did when you purged over 124,000 voters after the November 2022 election. You even stopped the purge before the August 2023 election, but now that our reproductive rights, our very lives, are on the November ballot, you have rushed to purge voters.” LaRose’s office said in response that Sweeney’s claims are “ridiculous” and said he was following federal law on inactive voters, but did not address the issue of timing or lack of transparency. Kayla Griffin from All Voting Is Local Ohio told the Ohio Capitol Journal that, in the past, the Secretary of State’s office has announced the cancelations, which allowed voting rights groups to try to contact people on the list so they can fix the issue. “Because of this lack of usual notification, groups like All Voting is Local and our partners could not inform voters they may have been purged and would need to register to vote again before the voter registration deadline that was just 12 days later,” Griffin said. It seems like Ohio Republicans really, really don’t want people to vote for this ballot measure. I think you know what to do in response.
2023-10-30	16:12:58+00:00	Cillea Houghton	‘The Woman in Me’ Review: For Britney Spears, Music is a Sanctuary	https://americansongwriter.com/the-woman-in-me-review-for-britney-spears-music-is-a-sanctuary/	 by Cillea Houghton October 30, 2023, 11:12 am In a since-deleted Instagram post in December 2021, Britney Spears proclaimed: “People have no idea…what I’ve been through.” She proves that statement to be true ten-fold in her new memoir, The Woman in Me. While jaw-dropping stories such as an abortion she had while dating Justin Timberlake, and the horrors she experienced in a 13-year stringent conservatorship under the control of an abusive team led by her father Jamie Spears, have been making headlines, there’s an often overlooked yet vital aspect of Spears’ story. It’s the unparalleled amount of hard work, dedication, and heart she poured into her music that has made her one of the most iconic pop artists of all time. She sets up this narrative immediately in the prologue, recalling comforting childhood memories of walking alone through the woods in her native rural Louisiana, always ending the trip with a visit to her neighbor’s rock garden where she would lie down and look up at the sky thinking: “I can make my own way in life. I can make my dreams come true,” she writes on page one. “In the Bible, it says your sword is your tongue. My tongue and my sword were me singing,” she continues. “My whole childhood, I sang. I sang along with the car radio on the way to dance class. I sang when I was sad. To me, singing was spiritual.” For the young Spears, singing and music were an escape from the turbulent household she was raised in where her father was an alcoholic who was allegedly verbally and emotionally abusive, her parents often getting into screaming matches in the middle of the night. But music gave her a sense of power and control as a child living in a toxic environment. “Singing is magic. When I sing, I own who I am. I can communicate purely,” she observes. “Music stopped the noise, made me feel confident, and took me to a pure place of expressing myself exactly as I wanted to be seen and heard. Singing took me into the presence of the divine.” Music serving as a source of healing and power is a consistent theme throughout The Woman in Me. That connection to music was also fostered through immense hard work. Spears recalls how she was three years old when she did her first dance recital and four when she sang her first solo at a Christmas show at her mother’s daycare center. She soon won a talent contest in nearby Baton Rouge and competed on Star Search, coming in second place. Around the same time, she and her mother were making frequent trips to New York where Spears landed an understudy role in the off-Broadway play, Ruthless! that introduced her to the thrill of performing for an intimate audience. She eventually made it onto The Mickey Mouse Club, an experience she calls one of the most formative of her life. “Performing on that show ignited me,” she raves. “From then on I knew I wanted to do what I did there – singing and dancing.” She was soon put in touch with talent manager Larry Rudolph, who got her several auditions for record labels. “Larry took me around town, and I went into rooms full of executives and sang Whitney Houston’s ‘I Have Nothing.’ Gazing out at rooms full of men in suits looking me up and down in my small dress and high heels, I sang loud,” she asserts. Her audition earned a deal with Jive Records and she promptly went into the studio to record her first album, …Baby One More Time, with pop mastermind, Max Martin. “I worked for hours straight. My work ethic was strong. I would never come out,” she professes. “I would stay in the studio as long as I could. If anyone wanted to leave, I’d say, ‘I wasn’t perfect.’” Her passion for music and tireless work ethic carried her through even her most trying times, particularly when she recorded her 2007 album, Blackout. At this point, Spears had one infant son and was pregnant with her second, was under intense scrutiny from the media, and was mercilessly hounded by the paparazzi. One of the few places she felt safe was in the studio recording Blackout. “I always felt so happy and creative in the studio. Recording for Blackout, I felt so much freedom,” she shares. Noting how she got to “play” in the studio, she selected Danja as producer to give her a more EDM sound and affirmatively stated what she did and didn’t want for the album, coming into each recording session “focused” and “excited,” despite the chaos happening outside the studio walls. “The album was kind of a battle cry,” Spears proclaims. “Blackout was one of the easiest and most satisfying albums I ever made…I needed to have more self-worth and value than I was able to conjure back then. And yet, even though it was a very hard time in just about every other way, artistically it was great. Something about where I was in my head made me a better artist.” Music seemed to be the only source of freedom Spears had while living under the harsh reality of the conservatorship that ranged from controlling her diet to being sent to a facility against her will where she had to give blood weekly, couldn’t bathe in private, and was forced to take lithium, a drug that made her “lethargic,” among countless other frightening instances. Spears says that the conservatorship was “deadly” for her music and creativity and “crushed my soul.” But making her 2016 album Glory offered a reprieve from that. “I had a passion about it,” Spears remarks of Glory. “It was the only thing in the 13 years of the conservatorship that I really put my heart into. I worked hard on the songs, which gave me confidence.” She paints a picture of how the confidence she gained from writing and recording that album started to permeate across her life, particularly three years into her Las Vegas residency, Britney Spears: Piece of Me, started feeling more “passionate” about her performances. “As an artist, I didn’t feel able to reach the sense of freedom that I’d had before. And that’s what we have as artists – that freedom is who we are and what we do,” she professes. “Even though I might not have been doing my best onstage, there were pieces of me that began to awaken again. I was able to tap back into that connection between a performer and an audience.” Another important point that shines through in the latter half of the book is Spears’ connection to her fans. She says that she first learned of the #FreeBritney movement when she was locked in the rehab facility where a nurse showed her a video of fans chanting in the streets on her behalf, calling the video, “The most amazing thing I’d ever seen in my life.” “We have a connection, no matter where we are in space,” Spears remarks of her relationship with her devoted fans. “Even if you’re on the other side of the country or the world, on some level we’re bound together.” It’s clear by the end of the book that music is the lifeline between Spears and her fans, which she captures in the simple, yet powerful line: “What do we have except our connection to one another? And what stronger bond is there than music?” The Woman in Me is available now. Only members can comment. Become a member. Already a member? Log In. September 16, 2022, 12:49 pm February 18, 2022, 11:41 am December 14, 2021, 10:11 am May 27, 2021, 8:14 am January 16, 2021, 3:13 pm December 16, 2020, 7:03 am October 30, 2023, 2:44 pm October 30, 2023, 1:29 pm October 25, 2023, 12:15 pm October 6, 2023, 2:21 pm October 4, 2023, 8:14 pm September 14, 2023, 3:23 pm 
2023-10-30	15:12:21+00:00	By Krista Kafer | Columnist for The Denver Post	Opinion: Here’s why a Colorado court sided with Catholic pregnancy centers on abortion reversal	https://www.denverpost.com/2023/10/30/colorado-abortion-reversal-court-ruling-senate-bill-190-injunction/	“The law at issue here runs afoul of … First Amendment principles,” U.S. District Court Judge Daniel Domenico wrote in this week’s decision. “Because it does, the State must come forward with a compelling interest of the highest order to maintain the law. It has not even attempted to do so.” Six months ago I predicted Senate Bill 23-190, which restricts constitutionally protected practice and speech, would be struck down. The law bans medical professionals from providing women abortion pill reversal care and prevents clinics and crisis pregnancy centers from informing women about their services. Domenico’s ruling is a temporary injunction against state enforcement of the law against plaintiffs and those acting in concert with them while the full case is being decided in federal court. For the reasons stated in Domenico’s 45-page decision, I now predict that the plaintiffs will ultimately prevail in asserting their rights to provide information and medical care to the women they serve. Until the passage of Senate Bill 190, a woman who had taken the first of two abortion pills, mifepristone, but not the second, misoprostol, could seek abortion pill reversal treatment if she changed her mind and wanted to continue her pregnancy. Mifepristone blocks progesterone from being absorbed causing the uterine lining that provides oxygen and nutrition to the baby to deteriorate. The second drug causes contractions and miscarriage. A dose of progesterone can block the effect of mifepristone. Progesterone is a natural hormone routinely prescribed for women at risk of miscarriage or early delivery, women experiencing infertility, and women on hormone replacement. I take it daily. Several studies show that taking progesterone after the first abortion pill in place of the second pill is twice as effective at preserving pregnancy than simply not taking the second pill and hoping for the best. In fact, the latter alternative poses a risk of health complications for the mother. Doctors and nurses at Bella Health and Wellness, a Catholic medical clinic providing OB-GYN care, pediatric care, and family primary care in Englewood, have successfully provided abortion pill reversal care for their patients. To preserve their right to continue to do so, the clinic sued the state in federal court after the bill became law. In granting the injunction, Judge Domenico ruled the law violates the Free Exercise Clause of the First Amendment in several ways. Bella Health provides abortion pill reversal care because the clinic “considers it a religious obligation to provide treatment for pregnant mothers and to protect unborn life if the mother seeks to stop or reverse an abortion.” The law discriminates against the clinic’s medical professionals when they act accordingly but “treats comparable secular activity [other off-label medical uses] more favorably.” Secondly, lawmakers made it known in hearings that they knew the law would have a disproportionately adverse impact on faith-based providers. Lastly, the law would not be applied broadly since pharmacy and nursing boards would review complaints on a case-by-case basis. The judge also barred the state from penalizing the clinic under the so-called consumer protection section of the law. The law unjustly targets medical clinics like Bella Health and crisis pregnancy centers which provide pregnancy tests, ultrasounds, information about fetal development, referrals, material support such as diapers and baby clothes, and other material and medical needs. Because such centers and clinics do not perform abortions, the majority in the legislature believes they should be forbidden to use terms like “comprehensive pregnancy care” in their advertising. This impinges on free speech. The Supreme Court and lower courts have struck down similar laws on First Amendment grounds. Domenico’s reasoning is sound and subsequent decisions will likewise affirm the rights of those who assist women facing an unplanned pregnancy including those who have changed their minds in the midst of a medication abortion. Krista L. Kafer is a weekly Denver Post columnist. Follow her on Twitter: @kristakafer
2023-10-30	13:22:28+00:00	https://www.facebook.com/17108852506	Inside Mike Johnson's close ties to 'extreme Christians' who cheered J6	https://www.alternet.org/mike-johnson-2666097810/	After Rep. Mike Johnson (R-Louisiana) was confirmed as House speaker, countless pundits noted that he has a much different temperament from Rep. Jim Jordan — the Ohio Republican, far-right firebrand and speaker nominee who had lost three votes in a row. Jordan is flamboyant, theatrical, performative and in-your-face; Johnson, in contrast, is much more reserved. Yet from a policy standpoint, Jordan and Johnson aren't far apart. Johnson is a far-right Christian fundamentalist known for his-gay and anti-abortion views as well as his efforts to help former President Donald Trump stay in office despite losing the 2020 presidential election to now-President Joe Biden. In an article published by the conservative website The Bulwark on October 30, religious scholar Matthew D. Taylor emphasizes that Johnson's politeness doesn't make him any less extreme. POLL: Should Trump be allowed to hold office again? "Hot-off-the-presses profiles of Mike Johnson, the new speaker of the House, contain a seeming paradox," explains Taylor, a prominent figure at the Institute for Islamic, Christian, and Jewish Studies. "Some emphasize that he is a 'mild-mannered,' 'soft-spoken,' and temperamentally courteous individual. They similarly describe him as a 'Christian conservative' and a 'deeply evangelical Christian.' But many of the same profilers have also highlighted Johnson's troubling activity surrounding the 2020 election and Trump's attempt to overturn the American people's verdict. Johnson’s involvement was substantial enough that he has even been labeled the 'mastermind of the January 6 plot' and “a threat to democracy.'" Taylor continues, "So, which is he: an anti-democratic politician and an insurrectionist, or a mild-mannered Christian? Part of the problem is that we have come to imagine that a person cannot be both at the same time. Mike Johnson shows that you can." The religious scholar notes that he has "spent nearly three years researching the Christian theologies and Christian leaders that drove the January 6th insurrection," emphasizing that "many of them are mild-mannered, conservative, deeply evangelical." "There are principled, conservative Christians with heartfelt moral views on abortion, LGBTQ-rights, and a host of other cultural issues who value democracy and pluralism and recognize their preferred policies won't always win the day," Taylor argues. "Think Russell Moore and David French. And there are politically extreme conservative Christians who might hold the exact same views on the same issues as Moore and French, but who are also willing to upend democracy to see their agendas realized, which Moore and French simply are not." Taylor continues, "Politically extreme conservative Christians were some of the foremost leaders who bought into and bolstered Trump's 2020 election lies, who used theology to justify their own authoritarianism, and who have brought their extremist theologies into the heart of right-wing politics. Mike Johnson can be located in this group." Taylor goes on to point out that the "key Christian instigators of January 6th" who he has "tracked" are "part of an amorphous, nondenominational network called the New Apostolic Reformation (NAR)." "They believe and propagate extreme theologies that provide a mandate for Christians to take over society, and they have become increasingly influential in Republican politics in the past eight years," Taylor observes. "Several New Apostolic Reformation leaders — they usually call their leaders either apostles or prophets — were influential evangelical advisers to Donald Trump. Presumably, some of them still are." The religious scholar adds, "While he is not formally attached to the NAR movement, Mike Johnson, a Southern Baptist, has spent years hanging around with NAR leaders, looking to them as mentors and friends, and pursuing their agenda." Read Matthew D. Taylor's full article for The Bulwark at this link.
2023-10-30	11:00:00+00:00		Ohio measure on November ballot would codify abortion access in state constitution	https://catholicreview.org/ohio-measure-on-november-ballot-would-codify-abortion-access-in-state-constitution/	 October 30, 2023By Kate Scanlon OSV News Filed Under: Feature, News, Respect Life, World News Ohio voters will consider Issue 1 in November, a measure that would codify abortion access in the state’s constitution through fetal viability, typically understood to be 24 weeks gestation. The measure, advanced by the Ohio Physicians for Reproductive Rights and Ohioans for Reproductive Freedom, will be on the state’s ballot Nov. 7. If passed, it would legalize abortion up to the point of fetal viability — the gestational maturity at which a baby may be capable of living outside the uterus — and beyond, if a physician decided an abortion was necessary for the sake of the mother’s life or health. Although Ohio lawmakers enacted a six-week abortion ban, that measure is tied up in state court, meaning abortions are currently legal in Ohio up to 22 weeks of pregnancy. Supporters of the measure argue it would return the state to the legal standard set prior to the U.S. Supreme Court’s overturn of Roe v. Wade in June 2022. Opponents argue the measure would go further than that through its definition of fetal viability, which states viability would be determined on “a case-by-case basis.” Ohio voters rejected in August another ballot initiative that would have raised the threshold for passing constitutional amendments to 60 percent of voters, leaving in place the state’s requirement of 50 percent plus one vote. That measure would have made passing Issue 1 more difficult. An Oct. 17 Baldwin Wallace University Ohio Pulse Poll found that 58 percent of likely Ohio voters for the Nov. 7 election support passage of Issue 1. But Marjorie Dannenfelser, president of SBA Pro-Life America, expressed optimism about blocking the amendment at the ballot box, telling reporters in an Oct. 25 press call that “we have a fighting chance to protect the unborn and serve mothers in ways that they deserve.” “If we lose that initiative, it means that there will be no ability for citizens of Ohio to speak to their own views and have them be reflected in the law,” she said. “There can be no consensus formed in the political process.” The effort will be “a tough battle” she said. “It is definitely not a slam dunk, but we’re fighting as hard as we can,” Dannenfelser said. On the same call, Stephen Billy, vice president of state affairs for Susan B. Anthony Pro-Life America, argued “we feel that there’s definitely a path to victory in Ohio, no doubt about it. We have an uphill fight from here to Election Day.” Billy said the group is seeking to “really contrast the extremism of the Democrats with the position of the Republicans,” and “that is what we’re trying to do in Ohio and in ballot initiatives going forward.” Kellie Copeland, executive director at Pro-Choice Ohio, told USA TODAY that people she knew who were pregnant or considering having children “talked to me about how they were afraid,” under the previous six-week ban. “They were afraid to be pregnant in Ohio because they were afraid if something went wrong, that their doctor wouldn’t be able to legally help them. And that just should never happen anywhere in the world, but especially a state like Ohio,” she said. In an Oct. 13 statement, the Ohio Catholic Conference pushed back on such claims, arguing that “over thirty Catholic hospitals, providing care to millions of patients in Ohio, affirm their commitment to delivering comprehensive healthcare for women and preborn children during pregnancy complications.” “Contrary to common misconception, neither Catholic religious directives nor any state law restrict Catholic hospitals from responding to pregnancy complications,” the statement said. “Catholic hospitals provide comprehensive miscarriage care, treatment for ectopic pregnancies, and perform other life-saving measures through medical procedures in life-threatening circumstances. Catholic hospitals play a critical role in maintaining public health,” it added. “Regardless of the passage or failure of Issue 1 in November, the care they provide during a miscarriage or other pregnancy complications will remain comprehensive and committed to the well-being of mothers and preborn children,” said the Ohio Catholic Conference, which is directed by the state’s Catholic bishops. “This commitment is an expression of respect for the dignity of all human beings and is central to their mission to carry out Jesus’s ministry of love and healing in the world today.”
2023-10-29	21:31:50+00:00		Macron vows to enshrine women's rights to abortion in French Constitution in 2024	https://japantoday.com/category/world/macron-vows-to-enshrine-women%27s-rights-to-abortion-in-french-constitution-in-2024	President Emmanuel Macron promised on Sunday to enshrine a woman's right to an abortion in the French Constitution by next year. The president said on X that a bill making this possible would be presented to his Cabinet by the end of this year so that “in 2024, the freedom of women to have an abortion will be irreversible.” Abortion in France was decriminalized under a 1975 law, but there is nothing in the constitution that would guarantee abortion rights. It was the rollback of abortion rights in the United States after the U.S. Supreme Court overturned a 50-year-old ruling last year and stripped women’s constitutional protections for abortion that propelled France on a path toward unconditionally guaranteeing such rights. Macron, honoring feminist Gisele Halimi in March, said he wanted to change the constitution in order “to enshrine the freedom of women to have an abortion, to solemnly ensure that nothing can stop or undo what will be irreversible.” Amending the constitution is a laborious process, but the government came up with a shortcut to avoid a referendum on the question. By presenting its own bill, rather than one originating among lawmakers, Macron can convene a special “congress” of both houses that must adopt the amendment by a three-fifths majority, something that appears doable. Such congresses meet at the Palace of Versailles. The text of the bill to reconcile all sides has been in the works for months. The president said that this coming week it would be sent to the Council of State, France's highest administrative body, a necessary step. It would then be presented to the Cabinet by year's end. Macron's office said that Article 34 of the constitution would be amended to include that “the law determines the conditions by which is exercised the freedom of women to have recourse to an abortion, which is guaranteed.” Anticipating the end of the process, the minister for equality for women and men, Berengere Couillard, said on X that “this is a victory for all women and a strong symbol sent to other countries of the world where our rights are losing ground.” Open an account online today, No annual fee required! Experience Kumon’s unique learning method! Try a one-week trial of Japanese classes. Use your Facebook account to login or register with JapanToday. By doing so, you will also receive an email inviting you to receive our news alerts.
2023-10-29	21:11:36+00:00		Voters, officials rally in support of Issue 1	https://www.toledoblade.com/local/politics/2023/10/29/voters-officials-rally-in-support-of-issue-1/stories/20231029119	
2023-10-29	20:24:51+00:00	WND News Services	Court orders 11-year-old girl to have abortion she doesn't want, didn't request	https://www.wnd.com/2023/10/court-orders-11-year-old-girl-abortion-doesnt-want-didnt-request/	[Editor's note: This story originally was published by Live Action News.] An 11-year-old girl in the United Kingdom will undergo a court-ordered abortion, even though she wants to keep her baby. The Telegraph reported that the girl became pregnant after being raped several times by older boys. London High Court judge Emma Arbuthnot ruled that she should have an abortion, saying it was in her “best interest,” even though it was a health board, and not the girl herself, who requested the abortion. “She became pregnant after being raped by a 14-year-old she met on the internet when she was aged 10, on the 18th or 21st of May 2023,” Arbuthnot said. “She was raped by another 14-year-old boy on the 11th of June 2023, but he did not make her pregnant.” Get the hottest, most important news stories on the Internet – delivered FREE to your inbox as soon as they break! Take just 30 seconds and sign up for WND's Email News Alerts! Arbuthnot explained that a health board asked for “declarations that a termination of pregnancy would be in her best interests,” and that the placenta should be retained for forensic testing. However, according to both The Sun and Fox News, the girl (identified only as AZ) and her mother did not request an abortion. “When the many risks of continuing with the pregnancy were explained to her, AZ said she was ‘happy’ to be pregnant and wanted to continue with it,” Arbuthnot’s ruling said. “She said it made her feel ‘special’. The mother supported AZ’s position.” Yet a mental health expert said she lacked competence, — something Arbuthnot evidently agreed with. “Her views involved ‘naive magical thinking’ in her approach to the pregnancy,” she said. “She lacked the intellectual development and capacity to process the complexity of the decisions that had to be made and her emotional investment in one outcome was clearly clouding her judgement. An important factor in AZ’s decision-making was that the birth of a child would ensure she would not have to return to school.” Though it is undoubtedly clear that an 11-year-old does not have the ability to make such serious decisions, AZ’s mother was willing to support her daughter in her decision. Furthermore, if a child does not have the maturity to decide to keep a child, they don’t have the maturity to decide to kill one, either. Arbuthnot did not seem to weigh in on the emotional distress it might cause AZ to be forced into an abortion she does not want, when AZ is aware of her pregnancy and wants to have her baby. Even more disturbingly, the court wants to force AZ into birth control as well, but complained that there has not yet been a request for a long-term birth control implant to be placed. “The mother made the telling point to the social worker that there was a risk that if AZ’s pregnancy was terminated, she would just go out and become pregnant again,” Arbuthnot said. “For some reason the parents do not appear to be able to prevent this. The risks of another pregnancy are obvious but there is no application for a declaration that an implant should be inserted against AZ’s will. Instead, it is hoped that AZ may well agree to this.” Apparently, talk of bodily autonomy does not apply when a court chooses to end the life of an innocent child over his or her mother’s will, subjecting the mother — a survivor of rape — to yet another violation of her own body. [Editor's note: This story originally was published by Live Action News.] SUPPORT TRUTHFUL JOURNALISM. MAKE A DONATION TO THE NONPROFIT WND NEWS CENTER. THANK YOU!
2023-10-29	20:13:33+00:00	WND News Services	Judge: Planned Parenthood must face trial in $1.8 billion fraud	https://www.wnd.com/2023/10/judge-planned-parenthood-must-face-trial-1-8-billion-fraud/	[Editor's note: This story originally was published by Live Action News.] A federal judge ruled on Monday that Planned Parenthood must stand trial for the $1.8 billion lawsuit brought by Texas that accuses the abortion organization of Medicaid fraud. Texas alleges that Planned Parenthood took Medicaid funds from the state and then failed to repay those funds after its status as a provider under Medicaid was terminated. Both Texas and Planned Parenthood had said they wanted a ruling from the court without a trial, but U.S. District Judge Matthew Kacsmaryk decided not to rule on the case but to schedule a trial instead. It will begin in April. Get the hottest, most important news stories on the Internet – delivered FREE to your inbox as soon as they break! Take just 30 seconds and sign up for WND's Email News Alerts! Reuters reported that court documents which have since been sealed show that Kacsmaryk determined that Planned Parenthood should return some of the Medicaid funding to Texas as well as to Louisiana, though the state is not a part of the lawsuit. However, he did not say whether he thought Planned Parenthood had intentionally broken the law or how much it should repay to Texas. Texas was able to end Medicaid funding for Planned Parenthood in 2021 and Louisana was able to do the same in 2022 following the 2015 release of undercover videos from the Center for Medical Progress (CMP). The CMP undercover videos, which Planned Parenthood has admitted were accurate, showed top executives from Planned Parenthood haggling over prices for the sale of body parts from preborn babies its abortionists had killed. The Fifth Circuit Court of Appeals ruled in 2019 that based on the videos, which it deemed to be not fraudulent, Texas could defund Planned Parenthood. But Texas said that Planned Parenthood instead defrauded the state by continuing to bill and collect payments from Medicaid programs after the state had decided to terminate their contracts and then failing to repay the funding after courts ruled in the state’s favor. The trial will determine if Planned Parenthood knowingly committed Medicaid fraud and must repay the state. [Editor's note: This story originally was published by Live Action News.] SUPPORT TRUTHFUL JOURNALISM. MAKE A DONATION TO THE NONPROFIT WND NEWS CENTER. THANK YOU!
2023-10-29	15:05:34+00:00	Press Association	Macron vows to enshrine rights to abortion in French constitution by next year	https://www.thejournal.ie/macron-abortion-french-constitution-6210203-Oct2023/	PRESIDENT EMMANUEL MACRON has vowed to enshrine a woman’s right to an abortion in the French constitution by next year. He said on X, formerly Twitter, that a Bill making the move possible will be presented to his cabinet by the end of this year so that in 2024, “the freedom of women to have an abortion will be irreversible”. Abortion in France was decriminalised under a 1975 law, but there is nothing in the constitution that guarantees abortion rights. It was the rollback of abortion rights in the US after the Supreme Court overturned a 50-year-old ruling last year and stripped women’s constitutional protections for abortion that propelled France on a path towards unconditionally guaranteeing such rights. Fondé sur le travail des parlementaires et des associations, le projet de loi constitutionnelle sera envoyé au Conseil d'État cette semaine et présenté en Conseil des ministres d’ici la fin de l'année.En 2024, la liberté des femmes de recourir à l'IVG sera irréversible. https://t.co/4uSoIJu310 Honouring feminist Gisele Halimi in March, Macron said he wanted to change the constitution in order “to enshrine the freedom of women to have an abortion, to solemnly ensure that nothing can stop or undo what will be irreversible”. Amending the constitution is a laborious process, but the government came up with a shortcut to avoid a referendum on the question. By presenting its own Bill, rather than one originating among politicians, Macron can convene a special “congress” of both houses that must adopt the amendment by a three-fifths majority, something that appears doable. Such congresses meet at the Palace of Versailles. The text of the Bill to reconcile all sides has been in the works for months. The president said it will this week be sent to the Council of State, France’s highest administrative body, a necessary step. It will then be presented to the cabinet by the end of the year. Macron’s office said Article 34 of the constitution will be amended to include that “the law determines the conditions by which is exercised the freedom of women to have recourse to an abortion, which is guaranteed”. Anticipating the end of the process, the minister for equality for women and men, Berangere Couillard, said on X: “This is a victory for all women and a strong symbol sent to other countries of the world where our rights are losing ground.” To embed this post, copy the code below on your site 600px wide <iframe width="600" height="460" frameborder="0" style="border:0px;" src="https://www.thejournal.ie/https://www.thejournal.ie/macron-abortion-french-constitution-6210203-Oct2023/?embedpost=6210203&width=600&height=460" ></iframe> 400px wide <iframe width="600" height="460" frameborder="0" style="border:0px;" src="https://www.thejournal.ie/https://www.thejournal.ie/macron-abortion-french-constitution-6210203-Oct2023/?embedpost=6210203&width=400&height=460" ></iframe> 300px wide <iframe width="600" height="460" frameborder="0" style="border:0px;" src="https://www.thejournal.ie/https://www.thejournal.ie/macron-abortion-french-constitution-6210203-Oct2023/?embedpost=6210203&width=300&height=460" ></iframe> 
2023-10-29	14:37:26+00:00		Macron sees draft law to make abortion rights ‘irreversible’ this week	https://www.politico.eu/article/abortion-france-irreversible-emmanuel-macron-draft-law/?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication	
2023-10-29	13:42:55+00:00		Macron vows to enshrine women’s rights to abortion in French Constitution in 2024	https://www.mymotherlode.com/news/europe/3254334/macron-vows-to-enshrine-womens-rights-to-abortion-in-french-constitution-in-2024.html	PARIS (AP) — President Emmanuel Macron promised on Sunday to enshrine a woman’s right to an abortion in the French Constitution by next year. The president said on X, formerly Twitter, that a bill making this possible would be presented to his Cabinet by the end of this year so that “in 2024, the freedom of women to have an abortion will be irreversible.” Abortion in France was decriminalized under a 1975 law, but there is nothing in the constitution that would guarantee abortion rights. It was the rollback of abortion rights in the United States after the U.S. Supreme Court overturned a 50-year-old ruling last year and stripped women’s constitutional protections for abortion that propelled France on a path toward unconditionally guaranteeing such rights. Macron, honoring feminist Gisele Halimi in March, said he wanted to change the constitution in order “to enshrine the freedom of women to have an abortion, to solemnly ensure that nothing can stop or undo what will be irreversible.” Amending the constitution is a laborious process, but the government came up with a shortcut to avoid a referendum on the question. By presenting its own bill, rather than one originating among lawmakers, Macron can convene a special “congress” of both houses that must adopt the amendment by a three-fifths majority, something that appears doable. Such congresses meet at the Palace of Versailles. The text of the bill to reconcile all sides has been in the works for months. The president said that this coming week it would be sent to the Council of State, France’s highest administrative body, a necessary step. It would then be presented to the Cabinet by year’s end. Macron’s office said that Article 34 of the constitution would be amended to include that “the law determines the conditions by which is exercised the freedom of women to have recourse to an abortion, which is guaranteed.” Anticipating the end of the process, the minister for equality for women and men, Berengere Couillard, said on X that “this is a victory for all women and a strong symbol sent to other countries of the world where our rights are losing ground.”
